ticker,date,text,source,url,news_status
AAPL,2026-05-08,"Apple reaches chipmaking deal with Intel, pushing its stock to new record. Intel has sold a new customer on its domestic foundry push, the latest lifeline for a venture that engineered massive losses in the one-time semiconductor giant and led many industry analysts to believe that it would be abandoned or spun off. After months of speculation, the WSJ reported Friday",Yahoo,https://finnhub.io/api/news?id=c9bc486ff4e8ecdcb150deca9b8a39aeb8ac8ea38ec64f906161217cb8e1e8f3,supabase
AAPL,2026-05-08,"Crypto Is an 'Incredibly Cheap' Way to Ride The AI Boom, Says Pantera Capital CEO Dan Morehead. Forget Nvidia Inc. (NASDAQ:NVDA) or Microsoft (NASDAQ:MSFT), cryptocurrency may be the best way to ride the AI boom, according to Pantera Capital founder and CEO Dan Morehead. Speaking during Alchemy’s CoBuild conference in New York on Tuesday, the OG investor",Yahoo,https://finnhub.io/api/news?id=e7591a64260337ac302cf4d46e9fa3fe5955d12754f882600bb7eabca0fd9d7f,supabase
AAPL,2026-05-08,"Apple promised a smarter Siri, but a lawsuit says it didn’t deliver—and you can get up to $95 back. Apple agreed to pay $250 million to settle a class action lawsuit that alleges the tech giant overpromised its Siri features",Yahoo,https://finnhub.io/api/news?id=6ceb9b1997c5294fb692bfe8c4a80c72ee99288f7e9ec1fdb681b5a1f4a92cfe,supabase
AAPL,2026-05-08,"Apple Likely to see Major Inflection Point in Growth, Wedbush Says. Apple (AAPL) is likely to see a major inflection point in growth as it prepares to unveil its artifi",Yahoo,https://finnhub.io/api/news?id=b1ae5a1a28bfe23626c884a1f896cd49503e4202919f8360b534c7e0dcc396ae,supabase
AAPL,2026-05-08,"Wedbush Hikes Apple Price Target to $400: AI Inflection Point Could Reach 20% of the World. Wedbush raised its price target on Apple (NASDAQ:AAPL) to $400 from $350, with analyst Daniel Ives keeping an Outperform rating and calling the company “the sleeping tech giant about to see a major inflection point.” Ives estimates that roughly 20% of the world’s population will access AI through an Apple device over the coming years, ... Wedbush Hikes Apple Price Target to $400: AI Inflection Point Could Reach 20% of the World",Yahoo,https://finnhub.io/api/news?id=b33ed62e81fe3a53f5ca12b59849ce0ae129009e01cd4eb5368347de24354cef,supabase
AAPL,2026-05-08,"Apple, IBD Stock Of The Day, Looks Ripe For The Picking. Here's Why.. Apple is the IBD Stock Of The Day as the consumer electronics giant surges into a buy zone ahead of its annual WWDC",Yahoo,https://finnhub.io/api/news?id=32242982ee2c1dbe3592dfd5b93b8591200601eb5d06cf861ad4b7cf53c23b09,supabase
AAPL,2026-05-08,"Warren Buffett: “I’d rather have Greg handling my money than any of the top investment advisors or any of the top CEOs of the United States.”. Warren Buffett does not hand out personal endorsements of his money manager every day. That makes the line he delivered about Greg Abel, who formally became President and CEO of Berkshire Hathaway on January 1, 2026, worth pausing on. For shareholders of Berkshire Hathaway (NYSE:BRK-B), it is the strongest possible vote of confidence after the ... Warren Buffett: “I’d rather have Greg handling my money than any of the top investment advisors or any of the top CEOs of the United States.”",Yahoo,https://finnhub.io/api/news?id=a9650c91bfbd3351fa30e71887e1ca9753c934065300b2be88782522b3259c03,supabase
AAPL,2026-05-08,"Jim Cramer Lists Alphabet and Other Key Players in the AI Interface and Cloud Services Market. Alphabet Inc. (NASDAQ:GOOGL) was one of the stocks on Jim Cramer’s radar as he highlighted AI winners to buy for 2026. Cramer mentioned the company during the episode and said: What else? You need to have a cloud infrastructure to run the models. Think Google Cloud, Microsoft’s Azure, Amazon Web Services. You also got that […]",Yahoo,https://finnhub.io/api/news?id=df21233a429c6178f81215dcddbc2c9d3b95723ce52eded942fcc4fa3b78239c,supabase
AAPL,2026-05-08,"Broker lifts Apple price target to $400 as AI strategy takes shape ahead of WWDC. Dan Ives and his team see iOS 27 as the turning point that brings Apple's 2.5 billion users into the AI economy, with services revenue the main prize Wedbush Securities has raised its price target on Apple Inc (NASDAQ:AAPL, XETRA:APC) to $400 from $350, keeping its 'outperform' rating on the",Yahoo,https://finnhub.io/api/news?id=8d63e153220d63de64f213dc5c62b3704da9d37ea827af365c7c0519c6c6fb77,supabase
AAPL,2026-05-08,"Smart glasses are about to have their iPhone moment and Apple is late to the party. Smart glasses are entering their iPhone moment in 2026, and for the first time in a generation, Meta and Google are defining the inflection. Industry projections show category sales rising from 6 million units in 2025 to 20 million units in 2026, and Apple’s flagship smart glasses do not ship until 2Q 2027, with full-display ... Smart glasses are about to have their iPhone moment and Apple is late to the party",Yahoo,https://finnhub.io/api/news?id=010381f98389d04ec5b041d692998f79e26b2fa589733f9cf105f0cdb6c6e634,supabase
