ticker,date,text,source,url,news_status
PYPL,2026-05-06,Michael Burry's Chip Short Just Got Wilder: SOXX Went From 43% Above Trend To 60%. SOXX trades 60% above its 200-day average — a record since 2001. Nine chip stocks are even more stretched. Burry&#39;s puts now look early,Benzinga,https://finnhub.io/api/news?id=f8da198053fb979a606ecc3dd567fb0587cdfc7b7a3c6a19be43abec2e02538d,supabase
PYPL,2026-05-06,"A Look At PayPal Holdings (PYPL) Valuation As Earnings Beat But Guidance Resets Expectations. PayPal Holdings (PYPL) just issued first quarter 2026 results that topped analyst expectations on revenue and adjusted earnings, yet the stock slid as fresh guidance pointed to weaker near term profitability. See our latest analysis for PayPal Holdings. The earnings reaction fits into a tougher year for holders, with the share price down 20.04% year to date and a 1 year total shareholder return decline of 31.96%. This comes despite a 16.52% 3 month share price return, which suggests that",Yahoo,https://finnhub.io/api/news?id=a87fb53f8a3e909b7365b1477774e5022561fb8511bdc3258e071373c87a5d96,supabase
PYPL,2026-05-06,"PayPal: It's Not The Best Company, But It's A Great Stock. PayPal remains a value play with significant uncertainty and a Buy rating, despite recent earnings-driven volatility. Read more on PYPL stock here",SeekingAlpha,https://finnhub.io/api/news?id=3697b8ba7d31a1fd3b91a3b9095a4db34640366091402d674e9bec4797bd3c73,supabase
PYPL,2026-05-06,"PayPal CEO aims to keep company intact. In comments to analysts, the payment player’s new leader side-stepped speculation about breaking up the company, saying he sees PayPal, Venmo and Braintree together",Yahoo,https://finnhub.io/api/news?id=be432c5003860745a8ad64c5d8defe897456cccf57a7f3566764ed2365953e54,supabase
PYPL,2026-05-06,"AI Layoffs Hit Crypto And Payments As Block Cuts 50%. Block, Coinbase, PayPal, Crypto.com, and others are tying job cuts to AI as investors question real efficiency gains",Yahoo,https://finnhub.io/api/news?id=80b46725f9048b130b671051a1bda210136710f4e93de1d1fe0f4968c8fcc52f,supabase
PYPL,2026-05-06,"PYPY Has Already Lost 50% Because Its Design Captures Losses But Caps Gains. YieldMax PYPL Option Income Strategy ETF (NYSEARCA:PYPY) is built for one thing: turning PayPal’s volatility into monthly cash. The fund holds Treasury bills as collateral, builds synthetic long exposure to PayPal (NASDAQ:PYPL) through options, and writes calls against that exposure to harvest premium. Investors show up for the headline yield. They stay, in theory, because ... PYPY Has Already Lost 50% Because Its Design Captures Losses But Caps Gains",Yahoo,https://finnhub.io/api/news?id=e31445d5bb6683ea5a34b47e81ae6017df165c431f641b9fe25b56f4107704b5,supabase
PYPL,2026-05-06,"UK's FCA opens probe into Mastercard, Visa and PayPal over suspected anti-competitive conduct. Britain's Financial Conduct Authority on Wednesday said it was investigating Mastercard, PayPal and Visa for suspected anti-competitive conduct linked to the funding and usage of PayPal's digital",Finnhub,https://finnhub.io/api/news?id=d39fd011c56c6f451d66f28d3d93b6e19eaf1d77576f2db3e06034a1dde0c35d,supabase
PYPL,2026-05-06,"PayPal layoffs: New CEO cuts 20% of workforce in Q1 2026. The cuts, totaling about 4,760 jobs, are part of a $1.5 billion savings program announced alongside a drop in first-quarter profit",Yahoo,https://finnhub.io/api/news?id=35aba52d8e707f5c9a7c1787bd93253bd0216eedcacc858e05f26dcf6d9b307b,supabase
PYPL,2026-05-06,"Mindtrip Launches Travel's First All-in-One Agentic AI Flight Booking Experience, Powered by Partnership With Sabre and PayPal. Mindtrip, an AI-powered platform that empowers people to travel differently, today announced the launch of Mindtrip Flights, a new, conversation-led experience that makes it easier to find, compare, and book flights while making smarter decisions along the way",Yahoo,https://finnhub.io/api/news?id=bbd7cf42d118419d6abd4046e523bc9ca5e0da808998af98093869305d7d1d6b,supabase
PYPL,2026-05-06,"PayPal: Confidence Still High After The Last Earnings Report. PayPal Holdings is rated a Strong Buy due to a strong balance sheet, aggressive capital returns, and improving margins. Reads more on PYPL stock here",SeekingAlpha,https://finnhub.io/api/news?id=a6d34c97607e1c4a3ccbd104eb46a56ae332f4a6160c56c735dbf87e975b0d7e,supabase
